@relation quotepairs
@attribute unigram_lex_quote_prob real
@attribute unigram_lex_antiquote_prob real
@attribute unigram_lex_diff real
@attribute unigram_lex_quote1_more_likely integer
@attribute bigram_lex_quote_prob real
@attribute bigram_lex_antiquote_prob real
@attribute bigram_lex_diff real
@attribute bigram_lex_quote1_more_likely integer
@attribute trigram_lex_quote_prob real
@attribute trigram_lex_antiquote_prob real
@attribute trigram_lex_diff real
@attribute trigram_lex_quote1_more_likely integer
@attribute unigram_syn_quote_prob real
@attribute unigram_syn_antiquote_prob real
@attribute unigram_syn_diff real
@attribute unigram_syn_quote1_more_likely integer
@attribute bigram_syn_quote_prob real
@attribute bigram_syn_antiquote_prob real
@attribute bigram_syn_diff real
@attribute bigram_syn_quote1_more_likely integer
@attribute trigram_syn_quote_prob real
@attribute trigram_syn_antiquote_prob real
@attribute trigram_syn_diff real
@attribute trigram_syn_quote1_more_likely integer
@data
1.5971969715274536e-55,4.7242729694286392e-40,-4.7242729694286376e-40,0,1.3281422273142957e-59,5.6563543551155395e-44,-5.6563543551155385e-44,0,2.5471906782253632e-47,4.5144682250628272e-35,-4.51446822506028e-35,0,7.4349143250402761e-35,8.9044475341913285e-25,-8.9044475334478375e-25,0,1.2768715440310961e-39,3.6171641876095296e-24,-3.6171641876095281e-24,0,2.3653855094617121e-29,8.6033306055138997e-16,-8.603330605513663e-16,0
2.2012456180436731e-24,3.7484328527069322e-23,-3.5283082909025647e-23,0,1.6273698926969138e-26,1.2384044775744441e-22,-1.2382417405851745e-22,0,3.1117121530346881e-18,5.6655192759997384e-15,-5.6624075638467036e-15,0,9.1225395867891915e-14,1.8055667285996335e-15,8.9419829139292286e-14,1,3.9026593052183294e-14,1.3017236229642771e-13,-9.1145769244244406e-14,0,7.4699063314832117e-12,2.9713370008964695e-09,-2.9638670945649861e-09,0
2.0486324224344191e-15,1.1254933761800631e-17,2.0373774886726185e-15,1,3.579780294961904e-11,3.4143873707240328e-16,3.5797461510881968e-11,1,6.2553080874164313e-07,2.1478681769771424e-10,6.253160219239454e-07,1,6.3735654702770582e-09,2.1444832753505452e-15,6.3735633257937831e-09,1,5.2326974826491855e-11,1.5935296058348067e-17,5.2326958891195794e-11,1,1.3791112568454654e-08,8.1561296268328552e-14,1.3791031007158385e-08,1
2.7305952272396619e-98,1.9516822528741677e-98,7.7891297436549414e-99,1,4.0638620366426613e-107,1.7954544941445079e-111,4.0636824911932471e-107,1,4.269519639722239e-89,3.1428869318110373e-91,4.2380907704041286e-89,1,1.7602682058495513e-48,9.1388080471219122e-54,1.7602590670415042e-48,1,5.9615028738643221e-51,5.9831383323909465e-61,5.9615028732660088e-51,1,3.9050983845399046e-39,2.1196565761483798e-43,3.9048864188822901e-39,1
1.3833542152176817e-33,5.6840463243694719e-34,8.1494958278073438e-34,1,2.7057735552235329e-35,3.2502645467242758e-35,-5.444909915007429e-36,0,5.2147445829878579e-27,1.0820901863980788e-25,-1.0299427405682002e-25,0,1.2114230967701808e-19,2.2919858270677323e-19,-1.0805627302975514e-19,0,9.6706130589142001e-20,1.2310229259481097e-17,-1.2213523128891954e-17,0,3.1602679259731461e-13,4.8213066097277656e-13,-1.6610386837546195e-13,0
1.535358905463125e-37,7.4281082866229435e-41,1.5346160946344626e-37,1,1.002682842202983e-40,1.7740405979067454e-42,9.849424362239155e-41,1,1.9725421855402407e-31,5.0552094904247189e-31,-3.0826673048844782e-31,0,2.3361336762445542e-22,4.4655308621208724e-28,2.3361292107136919e-22,1,2.6994386879562806e-23,8.0086936018356648e-29,2.6994306792626787e-23,1,8.6220580849539815e-19,1.5068914853461161e-22,8.6205511934686355e-19,1
4.5453804838199826e-26,3.5311566939082088e-21,-3.5311112401033705e-21,0,3.0160570954985797e-24,2.3651634971159532e-16,-2.3651634669553825e-16,0,2.7981644145298396e-20,1.8884785886527425e-11,-1.8884785858545783e-11,0,1.2393027222310704e-16,1.4022139924293049e-15,-1.2782837202061978e-15,0,3.0665682237148048e-19,5.8782115775789386e-14,-5.8781809118967014e-14,0,7.3201687347618565e-15,7.4060896079689108e-11,-7.4053575910954345e-11,0
1.5498560355003299e-21,4.4795267586060969e-18,-4.4779769025705969e-18,0,3.4878570772246747e-18,1.8197202465078995e-19,3.3058850525738849e-18,1,2.0486324224344187e-15,5.2266848064544231e-13,-5.2061984822300791e-13,0,7.3162106488903224e-11,2.24886944852575e-11,5.0673412003645724e-11,1,3.3886340820232598e-11,2.1136967938402734e-11,1.2749372881829864e-11,1,1.3399161739784101e-09,1.4574608729073872e-08,-1.3234692555095462e-08,0
3.8182816874599037e-20,3.8861493179641271e-22,3.7794201942802623e-20,1,6.9809289605309276e-19,1.943739958750955e-21,6.9614915609434184e-19,1,1.2291794534606512e-14,9.4042847628577147e-15,2.8875097717487968e-15,1,2.5354305948345048e-12,9.1160168686861734e-15,2.5263145779658187e-12,1,9.0039016698179083e-13,9.3434421185298358e-17,9.0029673256060552e-13,1,1.1009406895263818e-10,1.9851950974301482e-12,1.0810887385520803e-10,1
4.1607391834291891e-52,2.8639064282609592e-44,-2.8639063866535674e-44,0,1.200071500742734e-55,8.9053402816000857e-46,-8.9053402804000146e-46,0,1.1549481044799609e-44,1.6727386034124031e-36,-1.672738591862922e-36,0,9.5827988113257463e-28,4.0821852889755213e-27,-3.1239054078429466e-27,0,2.2439430373195083e-31,8.5833120514617398e-26,-8.5832896120313668e-26,0,7.4357215670496355e-23,1.6803129076472622e-20,-1.6728771860802126e-20,0
1.9098447593235045e-22,3.0259961778162179e-24,1.8795847975453423e-22,1,1.3065683826182103e-20,9.2314089253614111e-22,1.2142542933645961e-20,1,8.6042561742245592e-14,1.459739162325041e-19,8.6042415768329361e-14,1,7.9852356342250226e-15,3.9222795281952024e-14,-3.1237559647727005e-14,0,2.4133965662250205e-13,3.7713765319398973e-15,2.3756828009056216e-13,1,6.076336984291716e-11,6.1605234905180096e-11,-8.4186506226293592e-13,0
5.3387369158834548e-38,2.443663243578596e-34,-2.4431293698870076e-34,0,2.1574941486166849e-35,4.6776979267957104e-35,-2.5202037781790255e-35,0,2.4976284948814753e-30,1.2357012949993039e-25,-1.235676318714355e-25,0,8.2169783466102742e-17,5.8494370693219953e-19,8.1584839759170543e-17,1,1.243324781987656e-17,7.6490904738468127e-17,-6.4057656918591569e-17,0,4.13468310113413e-14,2.6593020986270413e-13,-2.2458337885136285e-13,0
9.8778603896082502e-40,2.1230344909676216e-49,9.8778603874852163e-40,1,5.7118255296694019e-45,3.4844373511595068e-47,5.6769811561578071e-45,1,2.8643044338049449e-34,1.5103263250854316e-38,2.8641534011724362e-34,1,7.1918123794833217e-23,1.2121566779479153e-27,7.1916911638155266e-23,1,6.807206056959649e-23,4.4273137245620216e-26,6.8027787432350867e-23,1,1.1059229406329642e-14,7.0079444265165333e-20,1.1059159326885377e-14,1
6.7947647269172573e-59,2.8972000432120283e-53,-2.8971932484473015e-53,0,4.0610387916161639e-65,5.328346025638203e-56,-5.3283460215771638e-56,0,1.0230365162612779e-53,4.4461702143200351e-44,-4.4461702132969987e-44,0,2.1398501144042518e-35,4.1039277106593899e-32,-4.1017878605449855e-32,0,4.4068208829996079e-39,3.2782720404983666e-35,-3.2778313584100665e-35,0,1.6635473518028712e-29,3.4563812441371258e-25,-3.4562148894019456e-25,0
1.6761599760687859e-18,2.1508178418801002e-14,-2.1506502258824932e-14,0,3.7098819466166995e-19,1.2547873587410815e-14,-1.2547502599216154e-14,0,2.4938679855345658e-12,6.4462893661526493e-08,-6.4460399793540965e-08,0,5.9059683098461107e-16,1.4323665063157422e-12,-1.4317759094847575e-12,0,1.4816860347249932e-21,2.4816658359908215e-11,-2.4816658358426527e-11,0,1.8885892223113912e-15,9.1408722278441761e-09,-9.1408703392549534e-09,0
2.3203540649386504e-31,1.7407423656848553e-26,-1.740719162144206e-26,0,4.1662193042966054e-32,2.2820872138399094e-27,-2.2820455516468664e-27,0,1.6808274163187764e-24,4.3957979926778167e-23,-4.2277152510459393e-23,0,3.1211761495454832e-18,3.2403800095732718e-16,-3.2091682480778169e-16,0,9.8751154139065893e-20,1.2725100893828604e-13,-1.2725091018713191e-13,0,1.7031568254562855e-15,1.5515116920764916e-11,-1.5513413763939458e-11,0
7.3895586904935684e-23,2.595415486009462e-16,-2.5954147470535927e-16,0,1.4284387423966175e-23,4.7833479444085382e-13,-4.783347944265694e-13,0,1.0184835762729431e-15,2.2149890575076783e-10,-2.2149788726719155e-10,0,2.4848506963867812e-15,7.8998450044911554e-12,-7.8973601537947681e-12,0,6.9905873738411373e-18,1.961981346407053e-12,-1.9619743558196793e-12,0,2.7653893072350347e-14,4.0243270499780505e-10,-4.0240505110473273e-10,0
4.7537287088867203e-39,2.3235047596601899e-37,-2.2759674725713228e-37,0,5.0482720595466835e-42,1.5573309025581677e-39,-1.5522826304986211e-39,0,1.0150396765678871e-32,3.6791876605621108e-30,-3.6690372637964321e-30,0,1.7618772726548538e-23,2.4544679265624386e-20,-2.4527060492897838e-20,0,3.2480860568876424e-20,8.636398752608648e-17,-8.6331506665517606e-17,0,1.1235385488731167e-14,1.7264151137141843e-13,-1.6140612588268726e-13,0
2.9477453985537596e-22,2.613779329345008e-21,-2.3190047894896322e-21,0,3.9391179109537704e-22,3.5212802662769227e-20,-3.4818890871673851e-20,0,3.8896217381985817e-15,5.6921631233714858e-13,-5.6532669059894995e-13,0,7.5077376413042171e-15,1.5210998278787151e-16,7.3556276585163463e-15,1,2.1506406578192522e-14,8.1115843290035429e-17,2.1425290734902487e-14,1,4.1566598969147042e-10,3.371887920373744e-13,4.1532880089943306e-10,1
5.0690064226404756e-36,1.8870996892611094e-26,-1.8870996887542088e-26,0,8.9655301641358743e-38,7.2364122027911556e-25,-7.2364122027902593e-25,0,4.1525639817344472e-28,3.0147144004823106e-19,-3.0147143963297466e-19,0,9.323855574537726e-24,4.9833540155605585e-17,-4.9833530831750009e-17,0,1.634895722331904e-29,1.2089204040444592e-17,-1.2089204040428243e-17,0,9.277823376777027e-20,4.1916675647529006e-12,-4.1916674719746671e-12,0
2.4338774794296913e-39,9.1290795763649349e-33,-9.129077142487455e-33,0,4.911251455196645e-40,1.7444968418027467e-33,-1.7444963506776011e-33,0,3.9954935208077304e-33,3.6104465306500305e-25,-3.610446490695095e-25,0,5.6134781193575194e-24,1.5388766472138283e-20,-1.5383152994018925e-20,0,1.6940270910537569e-26,5.9117095333161981e-20,-5.911707839289107e-20,0,1.7301503112456536e-19,1.4797179324012774e-13,-1.4797162022509661e-13,0
3.6660068997672329e-39,1.6002018203508563e-31,-1.6002017836907874e-31,0,3.2400610693873774e-38,2.7856994554664285e-34,-2.7853754493594898e-34,0,4.1611280773573416e-35,5.8929631406517105e-25,-5.8929631402355974e-25,0,4.6959386007149428e-24,9.298060740544593e-22,-9.2511013545374443e-22,0,1.4614425156300197e-23,4.8668014767827678e-19,-4.8666553325312045e-19,0,8.3987017228739949e-18,4.888444600809402e-13,-4.8883606137921734e-13,0
7.5719396750552555e-50,1.0782832455776497e-53,7.5708613918096778e-50,1,3.0834445484732625e-49,2.8457573218528838e-51,3.0549869752547336e-49,1,2.3120211790125925e-41,8.3018831566514564e-44,2.3037192958559411e-41,1,3.5804213132574215e-28,1.7280250843664477e-33,3.5804040330065779e-28,1,2.5282011950286867e-33,1.0659297182659718e-42,2.528201193962757e-33,1,3.9744326127606878e-24,4.2338125177802888e-30,3.9744283789481697e-24,1
2.1384071667457734e-28,7.805148763267179e-31,2.1306020179825061e-28,1,1.0553888797619628e-28,7.4069690324998704e-30,9.8131918943696409e-29,1,1.4340394445585312e-20,1.6053989930079249e-26,1.4340378391595381e-20,1,4.5164904490452135e-19,1.7080726555223153e-19,2.8084177935228979e-19,1,1.0546156750440518e-22,6.562676284739046e-22,-5.5080606096949941e-22,0,6.6221636141221237e-15,7.2067289311411272e-15,-5.8456531701900351e-16,0
3.3848763078989997e-22,1.4901063345050623e-16,-1.4901029496287544e-16,0,2.7383022501957009e-20,2.0849556923357385e-15,-2.0849283093132367e-15,0,1.0335404200302649e-13,2.1478681769771419e-10,-2.1468346365571116e-10,0,8.8855378624996104e-14,2.4470332323410958e-11,-2.4381476944785963e-11,0,1.3003420019494949e-16,5.8352034366580168e-13,-5.8339030946560675e-13,0,1.4659773675390361e-12,2.1526373484448741e-09,-2.1511713710773352e-09,0
1.2250681011462013e-54,4.818922627464112e-54,-3.5938545263179107e-54,0,1.1166438190895896e-58,8.3182036355893928e-57,-8.2065392536804342e-57,0,1.0911423271316454e-46,1.7797354217958952e-48,1.0733449729136864e-46,1,1.5776674844773669e-30,2.4179727377901726e-24,-2.4179711601226879e-24,0,3.0124844131906823e-31,5.4101520863449094e-22,-5.4101520833324249e-22,0,7.0926513835477209e-19,2.4399066183647721e-17,-2.3689801045292948e-17,0
6.2056065644814998e-22,2.5392130306698373e-20,-2.4771569650250222e-20,0,3.0121324752152708e-19,1.8740473021853738e-21,2.9933920021934171e-19,1,1.8948241033888187e-13,1.2922083721545616e-12,-1.1027259618156797e-12,0,5.2173244044320296e-13,2.8704779922822242e-16,5.2144539264397473e-13,1,5.0612507200935641e-14,2.9458787858040412e-20,5.0612477742147781e-14,1,5.4967022995408378e-11,6.1819332441625311e-15,5.4960841062164217e-11,1
4.4192713732790903e-65,1.2454179733941407e-46,-1.2454179733941407e-46,0,7.9911309152856674e-68,3.9312442458239216e-54,-3.9312442458238416e-54,0,8.6233471321221743e-60,6.4058760995276156e-40,-6.4058760995276156e-40,0,4.6308557351766868e-42,1.7051328433698848e-25,-1.7051328433698848e-25,0,4.3256752412658697e-46,1.5332092116571494e-20,-1.5332092116571494e-20,0,1.2750808363109925e-33,4.982557476467548e-18,-4.9825574764675465e-18,0
1.3258713392841686e-38,1.3136849004156428e-46,1.3258713261473197e-38,1,2.8129868407840965e-39,2.0746151681802285e-49,2.8129868405766349e-39,1,2.3727401781168987e-29,2.9284737364580431e-38,2.3727401751884251e-29,1,6.029756152860672e-24,7.0116639222996676e-34,6.0297561521595058e-24,1,7.0126585155262529e-26,2.1228826714626175e-39,7.0126585155260406e-26,1,2.120224089350575e-19,3.1649496470097804e-28,2.1202240861856255e-19,1
1.0917639536364886e-27,8.6467815247383249e-29,1.0052961383891053e-27,1,7.1307031942304004e-28,2.7636186722498688e-32,7.1304268323631752e-28,1,2.5643072587369099e-20,1.8296702120498346e-23,2.56247758852486e-20,1,2.9769017146907331e-17,1.3282238504484421e-21,2.9767688923056883e-17,1,3.8611120216649871e-17,6.0476219502986678e-24,3.8611114169027921e-17,1,2.3660207086608533e-13,1.5641519683088573e-17,2.3658642934640226e-13,1
1.9616617707290759e-54,4.0560590883533218e-51,-4.0540974265825929e-51,0,1.3009321470975075e-56,2.0170088403625075e-51,-2.0169958310410365e-51,0,3.7435945697360815e-47,1.3824381484791649e-39,-1.3824381110432192e-39,0,2.5534015815141785e-24,3.878928889189339e-30,2.5533977025852894e-24,1,4.6426882112504064e-25,3.8902654144071722e-28,4.6387979458359996e-25,1,1.0120490121898321e-16,2.7317551233160944e-19,1.0093172570665161e-16,1
1.7280517379859199e-23,1.9745058674046269e-24,1.5306011512454572e-23,1,8.4036278097339253e-23,4.8018156287903143e-21,-4.7177793506929751e-21,0,7.5425881426383308e-15,3.7061759855619872e-13,-3.630750104135604e-13,0,2.2613437098182499e-17,2.5107831573961455e-21,2.2610926315025104e-17,1,4.2908729155705714e-16,4.5856813566815226e-24,4.2908728697137576e-16,1,1.3555020486250873e-11,3.4145014247062972e-18,1.3555017071749448e-11,1
8.5738912726091233e-40,1.2651626663934242e-35,-1.2650769274806982e-35,0,1.3921726878188097e-39,1.6870366075765719e-37,-1.6731148806983838e-37,0,3.8083744462264086e-31,4.6778878732407205e-29,-4.6398041287784565e-29,0,4.4427560575882116e-20,2.5707801027536841e-20,1.8719759548345275e-20,1,1.4223039741735832e-20,2.5577835333304082e-18,-2.5435604935886725e-18,0,1.3571404067820401e-14,2.4466128386726078e-15,1.1124791229147793e-14,1
4.8888608275875044e-57,3.9341652191284137e-59,4.8495191753962205e-57,1,1.721654730015798e-60,2.4195033152779517e-63,1.7192352267005201e-60,1,4.534586746065721e-51,1.4284100421590945e-51,3.1061767039066265e-51,1,1.0865131248800867e-33,1.2240182781430325e-30,-1.2229317650181525e-30,0,1.2621919969265625e-29,2.4805567989900911e-32,1.2597114401275725e-29,1,8.6072050099730629e-23,1.7306708921390521e-21,-1.6445988420393215e-21,0
3.6364940743684055e-24,4.3152654171812656e-22,-4.278900476437581e-22,0,3.9137778674250767e-24,2.7667877148113534e-23,-2.3754099280688457e-23,0,2.9790402800766047e-16,2.9863277044238911e-14,-2.9565373016231249e-14,0,5.3567121322529527e-15,6.4964963197378557e-20,5.3566471672897553e-15,1,4.5504778509156168e-16,6.6685374457893894e-23,4.5504771840618719e-16,1,5.5010367491163179e-11,4.2867761747585551e-16,5.5009938813545706e-11,1
2.8040445837525896e-29,9.3561446829188841e-29,-6.552100099166294e-29,0,1.4165083697440256e-31,6.0235000483256515e-30,-5.8818492113512491e-30,0,7.0476286066232881e-23,1.6345269749429915e-21,-1.5640506888767587e-21,0,8.8097338412515471e-18,1.5211756685719015e-16,-1.433078330159386e-16,0,2.7382099542650938e-16,1.8761518202703495e-17,2.5505947722380589e-16,1,2.6701888357743049e-13,1.1253694214241118e-13,1.5448194143501931e-13,1
6.1484872853440807e-35,1.2054759944181327e-30,-1.2054145095452792e-30,0,3.46560916719901e-32,1.7020805655222215e-30,-1.6674244738502315e-30,0,2.9929224197443715e-26,1.3207268745370514e-22,-1.3204275822950769e-22,0,9.4565434287118824e-25,8.6763343909815102e-17,-8.6763342964160758e-17,0,3.604492606516781e-26,5.8561608624609716e-16,-5.8561608621005223e-16,0,1.2473782973593689e-18,2.3457130189510292e-13,-2.3457005451680556e-13,0
1.301351716208198e-17,2.0772096475796632e-20,1.2992745065606182e-17,1,2.0672563535474593e-14,3.5643693664622295e-18,2.066899916610813e-14,1,3.6123237521888304e-10,6.0726695551821966e-13,3.6062510826336481e-10,1,1.3508493113785887e-11,4.5587300457342258e-15,1.3503934383740153e-11,1,2.5964736221606389e-13,2.3386958545985278e-19,2.5964712834647843e-13,1,5.4432766172215606e-10,9.3155052294593982e-15,5.4431834621692662e-10,1
6.4840135979729053e-48,5.1186557556876183e-37,-5.1186557556227779e-37,0,3.7845429017119185e-48,1.2092183882137522e-37,-1.2092183881759066e-37,0,7.3456509048433796e-43,2.6874847756510696e-28,-2.6874847756510625e-28,0,6.825038792931201e-28,7.6121235507335565e-24,-7.6114410468542636e-24,0,3.5723550245395151e-32,4.927409798484286e-24,-4.9274097627607357e-24,0,7.6610689586190656e-23,1.44449762803895e-18,-1.4444210173493637e-18,0
2.7435763000181882e-67,1.7665336111194216e-68,2.5669229389062461e-67,1,4.0238857688878201e-70,2.0665220180837335e-75,4.0238651036676393e-70,1,2.5224343205227466e-61,3.8754083564355065e-60,-3.6231649243832317e-60,0,7.5789713087107861e-35,2.5213285255732741e-43,7.5789712834975008e-35,1,1.7320312689461528e-34,1.5286455422313372e-48,1.7320312689461376e-34,1,2.6497914172044499e-26,1.6503905800690197e-34,2.6497914007005443e-26,1
3.0299563334983624e-16,1.0241989723238576e-15,-7.2120333897402127e-16,0,8.012404009626892e-14,8.285580019623652e-14,-2.7317600999675999e-15,0,4.4055662624803412e-09,2.0046769651786662e-09,2.400889297301675e-09,1,8.6719940163422918e-10,6.0263021410246968e-10,2.6456918753175949e-10,1,3.0449081866405241e-11,2.7657267180622797e-11,2.7918146857824437e-12,1,7.7158508856682663e-10,3.6163313199101971e-08,-3.5391728110535142e-08,0
1.1851187053728561e-35,3.8822794021423441e-30,-3.8822675509552906e-30,0,2.3985966917642841e-36,2.2390602329969595e-31,-2.2390362470300418e-31,0,6.0310824439798789e-28,5.0296209536468042e-22,-5.0296149225643597e-22,0,1.3914561238526931e-23,8.4585801498853896e-18,-8.4585662353241509e-18,0,3.1922343498091386e-31,2.1487845533207151e-18,-2.1487845533203958e-18,0,1.3841058490157893e-21,9.2263735110922419e-14,-9.2263733726816572e-14,0
1.5398407490047321e-47,2.2619430169995316e-48,1.3136464473047789e-47,1,1.1767779317784159e-51,5.0829722581082616e-48,-5.0817954801764834e-48,0,5.4799069374528112e-42,6.9066320988411599e-40,-6.8518330294666317e-40,0,1.0954005388539118e-21,7.6123883017521902e-23,1.0192766558363899e-21,1,2.3041446580740375e-22,4.9709442210196519e-23,1.8070502359720722e-22,1,9.6178237223615343e-16,2.9578119502426066e-16,6.6600117721189277e-16,1
5.6812826536320116e-28,1.4840697071890104e-40,5.6812826536305273e-28,1,9.9718533406694728e-29,5.1028402328651663e-40,9.9718533406184442e-29,1,2.8408416112310947e-20,4.5314684762421448e-32,2.8408416112265634e-20,1,1.4505127290666784e-18,6.7857963923667159e-27,1.4505127222808821e-18,1,1.8734658149898913e-22,1.0928767256899709e-33,1.8734658149789625e-22,1,7.1288305735548719e-16,3.2711913279477456e-25,7.1288305702836807e-16,1
1.9155629858634233e-25,3.429444519070709e-20,-3.4294253634408505e-20,0,8.8705375716645369e-23,1.9969534163500747e-20,-1.9880828787784102e-20,0,6.1613999977088286e-17,1.6875156650866599e-13,-1.6868995250868891e-13,0,2.6321660066831595e-17,1.9367044147235793e-15,-1.9103827546567477e-15,0,2.3320182408109229e-19,1.7517791377465918e-14,-1.7517558175641836e-14,0,5.0119688939052838e-14,6.7618167144378731e-11,-6.7568047455439683e-11,0
3.0123115208214178e-27,4.8135466215647037e-26,-4.5123154694825618e-26,0,5.8747617271592491e-27,2.4930178819075679e-28,5.6254599389684926e-27,1,5.2776511786653669e-19,1.1755962514136008e-22,5.2764755824139534e-19,1,8.1323664506187923e-16,2.7030887754896721e-15,-1.8898521304277931e-15,0,9.0576864036106846e-14,4.8470788455035213e-15,8.5729785190603321e-14,1,3.7585094386267524e-11,1.5120237300092618e-12,3.6073070656258259e-11,1
4.5626254261974027e-41,1.813708953654926e-36,-1.8136633274006641e-36,0,1.2603805797959238e-40,6.6895227147872156e-38,-6.6769189089892565e-38,0,3.8739840931234543e-31,1.071206614163814e-27,-1.0708192157545016e-27,0,1.0895014060753614e-24,2.993841050482387e-20,-2.9937321003417796e-20,0,2.1220469059226112e-25,5.3891904231382365e-20,-5.389169202669177e-20,0,9.5618058479859073e-19,8.1365008227940233e-15,-8.1355446422092251e-15,0
5.6417985510529288e-47,1.5436360631548173e-49,5.6263621904213809e-47,1,9.4645100888033318e-49,1.0374371800166301e-53,9.4644063450853303e-49,1,2.0910899644923714e-39,3.6256529155513134e-42,2.0874643115768199e-39,1,8.0290494017970969e-28,2.8856561804733739e-26,-2.8053656864554032e-26,0,1.9700074125985584e-29,2.1863934265725353e-24,-2.1863737264984092e-24,0,1.5692036767354991e-21,2.0483522630669621e-16,-2.0483365710301948e-16,0
1.2358829918463288e-67,4.4727831033812927e-66,-4.34919480419666e-66,0,1.839432691495635e-74,8.3822492670981925e-70,-8.3820653238290435e-70,0,2.5917949738136029e-62,3.0953769373228953e-59,-3.0927851423490818e-59,0,1.3602721298847382e-35,1.7696347958832021e-33,-1.7560320745843546e-33,0,1.6307837771441895e-36,6.7749979478396519e-32,-6.7748348694619372e-32,0,1.3072208944656958e-27,3.2393551005652385e-23,-3.2392243784757917e-23,0
5.0532739371427558e-31,2.7423468231226859e-25,-2.7423417698487486e-25,0,4.530063757689359e-32,1.2458517972787636e-25,-1.2458513442723878e-25,0,1.1869000615233469e-23,3.3601223712901108e-18,-3.3601105022894956e-18,0,9.1372658633278955e-16,3.0630439151599527e-17,8.8309614718119005e-16,1,2.53820656298127e-16,8.5754907437527521e-17,1.680657488605995e-16,1,3.3225567499985359e-12,3.9726589433355378e-12,-6.5010219333700189e-13,0
3.6283704276759586e-22,1.9911248260521816e-22,1.637245601623777e-22,1,2.9553396774900356e-24,4.6108401922538711e-23,-4.3153062245048676e-23,0,9.5146530808985133e-16,1.1253240311118876e-15,-1.7385872302203626e-16,0,1.0155403226952435e-15,5.1633135197081377e-16,4.9920897072442977e-16,1,4.3771289257532264e-14,1.1629496366844922e-14,3.2141792890687344e-14,1,5.6126540153037219e-11,2.6030026974342204e-11,3.0096513178695015e-11,1
5.0590492675638335e-29,8.3691159110168832e-30,4.2221376764621451e-29,1,2.0240009697137431e-32,2.1299637941951865e-31,-1.9275636972238121e-31,0,3.8958929954179972e-22,5.44622639371994e-21,-5.0566370941781401e-21,0,1.2221845323193067e-17,2.2758019025996921e-17,-1.0536173702803854e-17,0,2.4065885317719831e-17,2.0616871805197663e-17,3.4490135125221679e-18,1,1.8298032932823382e-12,5.1220256167311286e-13,1.3176007316092254e-12,1
4.9544055340247441e-30,9.3582761012146622e-21,-9.3582760962602571e-21,0,1.3602136947999372e-31,2.5914864423280254e-17,-2.5914864423280119e-17,0,5.8805890570933203e-24,7.0965762445268233e-12,-7.0965762445209425e-12,0,9.0784390933780731e-20,3.0013274967529367e-16,-3.0004196528435988e-16,0,4.6250059607498173e-21,5.4196707217299368e-17,-5.4192082211338619e-17,0,1.9670160946724382e-15,5.6943896672329403e-11,-5.6941929656234732e-11,0
8.4431453516462707e-28,2.6525403872531028e-27,-1.8082258520884759e-27,0,6.7589963255949854e-27,1.8194726311604078e-27,4.9395236944345773e-27,1,2.7199973423030781e-19,3.4665247514027118e-19,-7.4652740909963377e-20,0,8.1090478768349776e-18,6.7370692813234037e-16,-6.6559788025550544e-16,0,6.9420236514949445e-17,2.1522497353915973e-16,-1.4580473702421029e-16,0,5.1495915730969827e-12,6.5215578229174741e-12,-1.3719662498204914e-12,0
1.4037673445038624e-21,2.9535592237652921e-27,1.4037643909446385e-21,1,2.2040626523793991e-18,1.9823328755383878e-27,2.2040626503970664e-18,1,2.6290782754575046e-14,1.2045769609248505e-20,2.6290770708805437e-14,1,3.0059232917387599e-13,6.7383141204367285e-16,2.9991849776183232e-13,1,6.6331462998613916e-14,2.4651388070173622e-19,6.6331216484733218e-14,1,7.0299019167605464e-10,8.6020877591596175e-15,7.029815895882955e-10,1
5.2260700901544443e-26,1.8945347204410387e-22,-1.8940121134320232e-22,0,1.5672381311365722e-24,1.4275081987510326e-12,-1.4275081987494653e-12,0,5.1585113074919557e-18,1.4773565857016053e-07,-1.4773565856500202e-07,0,3.8577743438342561e-17,5.1302311816944491e-15,-5.0916534382561062e-15,0,1.064365803507867e-15,3.3356332598430937e-14,-3.2291966794923068e-14,0,2.2481530150283821e-12,8.4952402167773649e-11,-8.2704249152745272e-11,0
1.2297551437000662e-27,3.6910870497390572e-30,1.2260640566503271e-27,1,3.6178410373249111e-27,1.0344671409712649e-30,3.6168065701839397e-27,1,2.5832275791702896e-19,3.3188047915965331e-23,2.5828956986911299e-19,1,2.9153358247528618e-20,4.8820276200090151e-21,2.4271330627519604e-20,1,1.837196246776623e-22,3.9617994197703251e-25,1.8332344473568527e-22,1,1.2735222827953428e-15,1.1437088093409641e-17,1.2620851947019333e-15,1
2.494386039795454e-38,1.2341523684983809e-36,-1.2092085081004263e-36,0,1.2803645663239852e-37,8.4750985160407874e-37,-7.194733949716802e-37,0,8.9441223235365375e-30,1.9090908858242369e-32,8.9250314146782953e-30,1,2.1062920203645663e-25,3.6133964435915167e-23,-3.592333523387871e-23,0,2.8011261964555575e-28,9.821945372874654e-27,-9.5418327532290989e-27,0,1.8613553871159131e-19,1.0056056362839825e-20,1.7607948234875149e-19,1
